basic_trend_following,basic_mean_reversion,basic_breakout,basic_momentum,portfolio_enhanced_momentum,portfolio_enhanced_trend,portfolio_enhanced_breakout,portfolio_enhanced_mean_reversion
73858303.06517449,73132987.03183785,73361306.52243039,75259486.37406066,892165.966099122,1034615.2563456495,929982.8783406178,1531412.5303916303
73543330.38180119,72920526.40468097,72929105.1167284,74886648.76168466,904198.5027810237,1032722.9810408552,881205.209651784,1531412.5303916303
73094358.15924054,72734864.14890471,72480634.2230005,74442134.2347275,934057.6969106919,1018045.5562418897,891859.9668777147,1531412.5303916303
72119856.02379504,71908723.7174285,71071998.40256616,73175528.46554527,909551.2621070865,1003093.475167175,902719.5232286612,1503163.1215018597
72127802.24779502,71857943.17968652,70985242.51278636,73339597.8149364,922497.6747730277,1014256.0170887907,902719.5232286612,1545537.089504179
71536317.22816142,71180273.29692087,70039923.69999263,72483988.94178706,891324.4074674126,1010190.1598853071,902719.5232286612,1531251.0661010114
71481182.92383948,71300032.32738817,69920748.9218063,72431411.84642375,894689.3521900101,1007874.7151752907,891280.8496864,1504795.1346492139
71513449.32247443,71359128.84844455,70279198.541064,72699983.60090232,917613.8883471413,1010307.5190202931,902768.8634596029,1507829.9515942899
71525699.25611658,71620848.05226931,70561914.83127257,72859851.90945603,902837.2081360741,1003009.410357408,890836.7611644426,1523665.8975781766
71373209.45532864,71872700.24242327,70447450.99499711,72725380.70547903,891915.3952715321,973253.5316764901,854004.1599381724,1538570.8635415402
71185562.84421021,71838928.70414808,70155471.36211404,72482990.88632445,885112.3381502553,961016.0080624844,853510.7245744029,1536799.348300871
71129866.98595047,70967748.79018268,69043430.72944579,71713891.6905888,853524.4039771481,927142.8298941876,852721.2312978068,1519678.6244258252
71122827.03031206,70937161.2833395,68897729.35973915,71556735.26795094,853657.3753001614,930975.267191055,853412.037501649,1491584.9957188931
71048133.04169321,70919554.73351705,68704461.2218605,71362429.25237322,853790.3466231747,928464.6026603009,853264.0101979533,1519195.9307641354
71287268.48074913,71955262.16877714,69642132.56119952,72091734.24388885,854765.4796321316,943880.770016792,854152.1872418681,1535829.6212310162
71149484.5806278,71327991.28364113,69183224.624055,71570116.41187263,854854.1343047543,933451.5586453702,853461.381038026,1506838.5525397626
71243110.60937554,71494064.6538806,69489108.53603444,71807652.1894361,855253.0482737942,948940.600133064,854497.5919965068,1522661.4954661694
71332618.51638523,71906921.6428903,70010030.75090823,72071409.62006715,854410.8908622189,951178.7919207837,854596.2790692607,1525131.3263167706
71387712.44988117,72505351.20659909,70297635.98264226,72468223.47368647,844310.7729384823,947575.206017616,843315.7183316508,1531252.5480164853
71354923.54879627,72547004.3317396,70291130.92924425,72504953.7259041,837607.810543768,956218.4283906247,838572.2563355723,1545377.397793707
71299781.8406578,72132434.45361048,70010979.90638253,72280256.68294978,836001.2545845433,958734.0558282163,838122.0392869273,1545377.397793707
71797524.46925268,72797308.5586907,70737819.20888767,72935790.80157149,844079.5510451718,1006920.0553771283,851785.0489171306,1545377.397793707
72791494.29963958,73986441.68615477,72016897.78579053,74132932.14095993,878883.3500935956,1012776.5966712262,883957.4458783427,1545377.397793707
72527603.10181135,73749922.11847532,71860264.70741746,73909297.24065398,858134.4121901913,1009446.0419493939,861521.0154851237,1545377.397793707
72297257.90263525,73433637.3863905,71614101.7861358,73687432.27903716,868958.3536317273,1017699.1091910626,873691.2568677226,1545377.397793707
72939714.80047831,73871104.67956474,72244900.06141242,74304707.98170999,899213.9692790433,1024755.687651756,903619.818417863,1545377.397793707
71768528.5826483,73008723.34927517,71309237.96804711,73372999.77533394,856544.2023627682,1017176.2250548627,863798.4441922465,1545377.397793707
71496376.92329046,72899643.00606662,71053178.94116125,73268150.11288904,845820.8912374898,1030498.2841559674,855069.6389420787,1545377.397793707
71198392.2674231,72848815.3607759,70744492.71559232,72960758.20197189,895062.6436166688,1030538.1366606976,851195.1652882854,1545377.397793707
71576398.19595477,73201167.26269537,71209890.32652763,73421979.24795616,855649.7062618273,1035113.3145362164,851951.2449198524,1532748.5496186581
71338985.6159603,72921969.87940606,70867751.48719695,73102782.72791417,876169.332195035,1033862.8767577435,840282.0056002894,1526434.2459687558
71153021.73539986,72884435.0192716,70974583.76021177,73039441.58383387,895719.5265528107,1029307.4999610211,832166.7349446574,1475918.9737061826
71581370.9611398,73027402.99412692,71411777.72823206,73518675.26351047,917385.859524239,1035269.1293555524,822758.200665907,1475918.9737061826
72125023.58862624,73432562.90139636,71914893.86942986,74025859.51247646,896970.9937244111,1040341.2582274701,822260.4351552287,1475918.9737061826
72352113.86577922,73528272.32838379,72027492.61565286,74236494.50164677,926618.4559235998,1041156.0724936749,819335.2055435935,1475918.9737061826
72348768.86276168,73454268.45299104,72000580.85953785,74151946.82522349,993461.2915565417,1042724.4317580487,824480.0044271508,1475918.9737061826
72227843.48613217,73489332.0619386,71879868.16810878,74014626.19428036,1000452.2620851443,1043333.2703963544,823494.7927642623,1475918.9737061826
71457862.01905221,72785110.647681,70671310.49684733,72919477.14647338,983327.2991678164,1029124.4215880658,816607.3069630424,1475918.9737061826
71626658.05273347,72758629.49096206,70936437.01427536,73114806.31229311,987308.0619985507,1027925.3641959454,812279.0169740478,1475918.9737061826
71644315.64293824,72756838.2578074,70859167.06654301,73216391.44405514,990409.8184081957,1032928.6370574262,804806.163419799,1475918.9737061826
71327768.76495247,72607662.10042757,70496958.78806958,72989236.81000608,985727.1964895175,1007095.1890288617,801552.6032905141,1475918.9737061826
71226464.63941316,72213121.35421786,70229468.73080438,72780759.03982338,989548.7709810183,1007694.1800581242,801942.8141002217,1475918.9737061826
71253726.57202439,72164123.97596544,70326688.35969275,72755606.00535229,985966.9535848544,1003697.325530174,801942.8141002217,1475918.9737061826
71118417.20487414,71728230.10261895,70098904.71108362,72473308.47356084,978127.4572288439,995998.8298908498,800772.1816710988,1475918.9737061826
71076006.25262035,71511193.12957366,69967178.31237677,72416803.20870307,984668.839013283,1008968.9647670074,800772.1816710988,1475918.9737061826
71252163.26740086,72383991.17001525,70562007.7029033,72743948.27978069,990594.9059678958,1024306.3511725123,800772.1816710988,1508437.300348219
71277966.86575136,72311112.57612754,70715813.19231741,72773494.9405888,999104.7914182589,1047841.7578042257,706552.9177268157,1523740.0592812863
71388054.07412305,72510720.14491895,70990205.6494068,72909378.75480592,1012678.1800653384,1038457.3681257984,681953.044240416,1554345.48090547
71601216.73664455,72944039.18855911,71492561.55897357,73231539.94671157,1000717.1439811633,1060486.2963398234,831211.7346083531,1540955.7232322064
71776553.63972157,73408494.40162282,71855616.84740087,73301696.96279263,998352.4030115054,1065557.3733433024,885276.7415663609,1561997.0047349301
72041750.55377479,73667905.66432697,72312299.92123201,73611268.0079006,998773.3871747897,1089935.077116801,891047.7031504521,1579212.4762019482
71593004.91205713,73035398.7484678,71668139.4220926,72974791.78099355,989471.50057811,1083797.634310557,854114.5164820561,1563909.717268881
71347832.54255389,72716886.54704171,71401311.90390307,72723944.0823111,996209.41393203,1087860.578217341,852510.8197333226,1560084.0997170773
72007080.13298883,73237922.82893972,72044094.74937698,73377607.003981,1014574.3261424945,1095358.2687738673,877326.1469542393,1586863.8075475064
71998996.76430348,73565601.57765561,72054532.31728886,73415022.28858122,1019723.306474869,1096260.5019076602,884383.8770892033,1586863.8075475064
72119100.59016234,73512027.42832431,72117500.54592754,73416368.6252487,1022538.9015972064,1100871.8952463404,883619.0910746465,1586863.8075475064
72004964.78467192,73322002.97702841,72144982.06440225,73502692.51935375,996782.5393058703,1094000.0366829173,860081.8569456944,1586863.8075475064
73426611.8736884,74184870.13621363,73400992.81534965,74838907.49801448,1030603.7585441516,1094762.6837776438,918472.3450152287,1586863.8075475064
72871006.06624582,73927646.54527563,72934027.30803601,74319626.73184127,1019364.8618795321,1097701.8257220523,887578.9663874516,1586863.8075475064
73961235.17221153,74401934.11350982,73887521.6626556,75363026.4461711,1022299.9590169833,1101283.345897986,899070.24414605,1586863.8075475064
74528524.48390596,74444637.92501166,74407659.98541737,75905656.58942316,1020992.7654773638,1130563.2542951838,900763.578718842,1586863.8075475064
75301789.13640572,74564328.66878852,75133267.32548866,76585278.22605222,1030203.6604453967,1128939.665604426,925177.3382937321,1586863.8075475064
74402434.8239988,74272356.21318927,74377062.9318837,75840648.31302452,1021206.2213680194,1104423.395402743,905854.3738257298,1586863.8075475064
75528078.7492901,74683928.55702025,75452248.12822577,77064730.3966682,1022259.6314594195,1133375.8315275447,897457.8871523747,1586863.8075475064
74919111.50823914,74663067.35953125,74879794.51933087,76458190.80511731,1008120.9255086825,1123578.3285029666,871778.2772714505,1586863.8075475064
76858306.65735899,75092212.23833822,76672311.5221213,78139264.08631104,1005514.7779781268,1131400.4305818812,932945.8210074315,1586863.8075475064
77456389.79357898,75076256.59287831,77326766.92596903,78746421.52417105,1022160.88247699,1145437.9101250903,936938.3774458775,1586863.8075475064
78285446.50484298,75118859.60991225,78255636.29431039,79636126.28233165,1033981.4419996188,1171215.700868918,1018095.2022787938,1586863.8075475064
78853766.21262875,75044232.29161577,78916314.75156352,80334246.56116527,1036543.774475281,1177488.4390404955,1017505.3046595464,1586863.8075475064
78060586.90223747,74946880.3645279,78086541.27136387,79524612.7936222,1030425.4053937838,1164080.4530661837,1014156.2737185368,1586863.8075475064
80634141.900565,75139771.75994861,80401360.82971016,82085209.50289577,1032698.6332218096,1162841.449291064,1077785.5716635594,1586863.8075475064
80244265.92859432,75336156.63397342,79946697.55574958,81579693.5859763,1028266.7942239688,1160477.8235867755,1051479.4175421605,1586863.8075475064
79523539.91738832,75337852.72282408,79259703.69860522,80827089.43179506,1022541.9681808398,1165599.671042277,1050838.5713412175,1586863.8075475064
80967683.81523402,75492594.26552767,81134407.64032295,82614750.422467,1049150.6730253147,1183505.7207740084,1099273.3224722752,1586863.8075475064
81004619.69365159,75654663.95446597,80972216.52390483,82400642.11904359,1056299.5524484562,1206767.4665539996,1122346.3531710515,1586863.8075475064
78506420.10735741,75466454.61163038,78405649.89601068,79768078.4014408,1047270.9428989337,1201236.1728781,1080386.4354302296,1586863.8075475064
78347383.170557,75456114.17297053,78247497.2383942,79592170.66490144,1063663.1874143528,1220188.5030463473,1061768.4504792104,1586863.8075475064
78100572.26765142,75332516.7363812,77944721.04860318,79380432.77949327,1068429.455574219,1226991.8969758288,1059570.6889874348,1575859.8785938588
79741123.38881047,75709166.44189966,79880646.95629129,81106184.44785988,1080083.569344704,1222214.1086481349,1086736.9118973622,1597867.3653330174
81035491.9327093,75787952.4424304,81589462.96477246,82715561.18483388,1078580.5634624409,1215358.71102698,1087303.2639119038,1608871.294286665
80926347.70241043,75802513.58296007,81447844.25831439,82553609.67342126,1065652.1855594562,1193626.996795489,1095886.4567124257,1616207.0613383618
79780837.02336961,75929407.91079059,80381042.41249691,81514825.72470462,1061307.877484505,1190488.4109495417,1056129.3095452199,1608871.294286665
80489354.98844208,76171636.9124199,81138149.08665621,82290644.00816424,1048768.6383993076,1180082.663179709,1062229.41876191,1608871.294286665
80075310.46417366,76453460.15413418,80726922.0655905,81911886.23570724,1060303.9751951145,1194623.2894380824,1037267.7541596303,1612539.1778125134
79455032.82874969,76583069.76086392,80150020.80183917,81222199.4472588,1035901.6946833626,1195641.7273510233,906146.2435715059,1619875.0376562444
80446538.56262615,76528240.73234627,81671553.95735973,82544971.40364379,1051196.6774333017,1187072.106908156,897089.8139660219,1619875.0376562444
80711753.85191786,76723678.690891,81814200.44361508,82749091.12085302,1063228.827395727,1192827.8987739817,893261.7723510126,1619875.0376562444
81662632.07570076,77021608.91627355,83297893.28349,84282761.79517636,1066723.3820708292,1178342.70915301,896962.8392441133,1619875.0376562444
81746226.75165471,76950531.4503185,83185809.76898944,84076255.42172326,1064561.223663141,1192262.3177750842,892094.125209556,1619875.0376562444
80767953.62838545,76741411.479101,81985316.2215178,82765538.08099298,1063731.832106878,1182267.5629800097,881165.7795545915,1619875.0376562444
79167121.68440545,76597141.86512028,79967092.4679237,80809922.280826,1047558.3354151741,1162102.4545663134,863854.1439416269,1619875.0376562444
79580496.92522365,76502177.58437085,80511299.41386133,81205415.01126936,1064226.3885815637,1155256.585921599,864109.9082238534,1619875.0376562444
78476396.43156019,76345449.27666782,79094551.18961942,79995966.5948855,1059399.1980374353,1133226.4261937127,862234.3211877206,1619875.0376562444
78412228.86201155,76354544.80176426,79228513.1893422,80068046.96883085,1043397.3172987,1127322.2669914202,862234.3211877206,1621506.8147711125
78838732.22492582,76408784.83295934,79750137.20632392,80639837.21901682,1046302.9772589699,1134596.3578064875,862234.3211877206,1600292.3534826604
78817171.61655992,76377489.48228042,79322192.16085869,80426290.76201013,1049581.3109992044,1131268.2436993555,856895.8948771814,1590501.0113958684
78643566.91410455,76176072.1557452,78401498.69731909,79936307.71377161,1054286.701528837,1128892.945320684,870496.2438485483,1601924.2664770451
78875947.12663022,76368800.70476644,78939608.70781088,80328829.35935798,1085096.5850079553,1138002.714629461,898971.0931603769,1628034.4667486516
78817203.57083635,76571079.1565582,79221787.01563281,80541179.14762953,1101126.8117111223,1127859.4834293853,904647.4623525003,1634561.8469671574
78471916.75703616,76299400.83507363,78304675.11205149,79839444.76256582,1082350.057237436,1111298.7252916824,902359.932359443,1649248.7921575871
75201858.0607217,73867280.18972294,71155682.44451958,74646990.14157358,929810.2679665581,1035368.9925708304,738573.7128274301,1639457.4500707951
75441058.90225376,74552459.4543864,71408557.33427304,74686176.62007418,929585.4006226555,1036277.0291092227,738573.7128274301,1598660.4404882756
75425927.75371093,75140750.06965916,71605326.58950049,74694732.18341413,929360.5332787529,1022301.8405353854,738573.7128274301,1592132.7885107365
75561388.37285727,76383094.97601382,71733988.21959549,74735893.63511673,929360.5332787529,1022301.8405353854,738573.7128274301,1616221.160039362
75711661.62105711,77238822.81767456,71862154.98423904,74707884.50991073,895033.5244744316,1022301.8405353854,738573.7128274301,1619463.2118234006
75708101.05955166,78699194.09019844,72093250.51482461,74827134.01540533,910996.6385387211,1017858.9961348345,735364.0439848492,1649546.7350744572
75653444.83566093,78774307.26145498,72085106.0746734,74730293.62802418,923362.3321487969,1049527.1642899793,758465.0494483052,1650108.1561173764
75488897.24935873,77741501.32925026,71948483.35450435,74667300.4057426,898677.0686477978,1043994.5590367371,754617.3847564915,1650108.1561173764
75623534.99668247,78447668.99833338,71990638.41186868,74749519.20479582,914483.7584557659,1004508.054180639,725968.0991322828,1650108.1561173764
76128482.43392916,78889807.8084654,72360502.22244374,74998479.34349139,920178.9700183531,1016356.2884458617,734216.8072710681,1650990.8522137967
76044664.8374897,79789029.83293764,72354842.73906627,74948812.31902014,934462.4216327508,991413.0746502343,715724.6446747872,1650990.8522137967
76103844.96035933,79391016.34237473,72454926.04806304,75047704.46553941,934453.7117427029,980977.8939900531,708314.8450924832,1650990.8522137967
75886999.86557052,79494319.42078774,72455716.71286747,74840933.83107042,939415.7047560848,996628.1840161892,708461.7563902069,1650990.8522137967
75788458.94150102,79527669.39783709,72278958.17932427,74613514.42494452,938852.396407906,999488.1399212583,708461.7563902069,1650990.8522137967
76022489.07313348,79583545.11753313,72351464.93599115,74716887.07258248,946076.3788803257,1021090.9025475319,709196.3106896806,1650990.8522137967
76490315.70488863,79731804.66682427,72389459.35344154,74944137.01518193,949497.0014966168,1027408.7615476655,708902.4880942333,1650990.8522137967
77347857.29975234,79966690.3133363,72454399.72844562,75446187.14944108,950042.5678470768,1024242.1804015997,708314.8450924832,1650990.8522137967
77417345.22737667,80225737.4730386,72410584.90883479,75196932.08902258,961789.4946358837,989523.5030088543,707874.1111993123,1650990.8522137967
77347781.595748,80247388.85749237,72283931.75719874,74850053.11524385,961762.2037766613,1015266.764234871,707874.1111993123,1650990.8522137967
77483399.31222329,80350589.21274655,72283878.33296996,74930509.76019476,967330.009841267,1028488.8236147367,701982.6103448201,1650990.8522137967
77773039.84086387,80363483.8551759,72326558.43290734,75011878.39080794,966090.7406151928,1025000.1166311525,716466.4353646565,1650990.8522137967
79055796.09444015,80740843.01698664,72232180.77763468,75824743.88300574,977994.1657403149,995999.4461401121,729785.3235482502,1667130.7920095953
78191878.49867977,80550213.73490615,72044657.15272567,75047309.62118074,965621.3341630138,987530.0391443388,726182.5450372029,1681998.0182318636
79403095.51042213,80761896.77670945,72459393.11566648,76026758.65176176,966777.8540681042,998495.46881658,718477.8218392659,1643889.3436799294
78883149.90375556,80497342.16361578,72346658.51661874,75594006.04493797,960834.0555489697,1001076.5797088759,707055.6516989995,1614679.6522527353
78908685.8202926,80389734.96998236,72439313.46043004,75561240.2643984,961780.3530228771,996153.7652404921,708475.8635510731,1630586.430135682
78832353.80973329,80468348.21797909,72439628.91380228,75558135.320571,963479.7404778637,997285.3241108076,713220.8829325963,1632195.622645873
79685398.6034545,80669451.99234042,72941252.37394823,76281755.1256528,975738.7858269848,1002608.4493816511,726307.7854308415,1633424.3960849163
80153386.82123414,80738944.477842,73240355.24604477,76678864.55689563,963332.5825303234,998888.3427484648,727755.4128484059,1669679.9802356223
79466598.65987864,80432194.58895443,72963906.91035093,76191113.36973515,962348.258014027,992696.8196781294,710784.1392697621,1559180.8972442322
79751554.01641312,80439215.79902755,73122436.62885036,76379211.34582087,964056.775290791,993173.6098306791,712850.4062632847,1559180.8972442322
78907975.8670329,80426154.31099649,72666811.99529357,75686613.30148575,963772.0784638561,989420.7759531157,724307.4813327122,1559180.8972442322
79375380.79389364,80465013.35406949,73004812.75435312,76076332.67267725,949915.6556122936,984607.261659445,725717.052360468,1559180.8972442322
79465329.08906451,80484970.97078648,72934449.99881668,76245331.46782249,947666.7388680615,1000948.3361479656,729892.5459641743,1559180.8972442322
80111021.37193593,80790402.78017882,73454598.12363596,77118923.0333777,946247.2485497631,1008375.1488086001,729697.0538873005,1559180.8972442322
79753434.0176776,80549223.74703446,73236682.5205627,76651524.51990283,959059.9156678356,1020378.4521771686,738603.2437838841,1559180.8972442322
79393240.91596195,80400395.14346932,72995800.22284038,76327895.02445966,965454.7825043835,1014686.9941808002,729418.1185988713,1559180.8972442322
80664890.9899589,80590728.64574765,73707772.07407619,77945698.01878923,986870.6528237499,1054745.0455437915,736594.4524525929,1559180.8972442322
80905451.93163826,80688988.6828516,74076375.05811478,78124428.65263528,987271.8594048657,1035809.0887051837,727328.437178545,1559180.8972442322
81106380.88217093,80982875.76557368,74098161.5056298,78273523.04644269,1007523.2993806042,1052240.0391713397,734206.8388222981,1559180.8972442322
81346349.3647966,80769516.9833605,74218582.14281215,78463414.36338979,983238.7443078198,1058519.3973485248,741792.1989573765,1559180.8972442322
82155408.95781316,81164481.57523447,74683487.43365337,79180683.40245241,991533.6462243237,1066616.1634198443,745334.1482018757,1559180.8972442322
82197300.86731444,81135730.40236625,74897477.44971927,79106472.27943802,988835.1296456493,1067894.8364449756,744301.2520579625,1559180.8972442322
82465022.89988638,81105774.45505248,75144293.87586571,79449311.44544333,985190.5586045422,1077857.778274657,745704.5209855366,1559180.8972442322
82486749.078135,80878092.4060338,75236597.39903124,79158866.96055055,993498.7861092724,1094344.0368386523,744777.3001899052,1559180.8972442322
82191945.63047265,80612942.74007122,74950097.81519325,78751931.64223123,997161.5061219372,1099623.1184560077,744690.3340234089,1559180.8972442322
82748254.55273332,80752675.62716655,75165657.95460226,79415274.92523092,1002295.5581010021,1116112.800722243,743440.1313847828,1612081.626794117
82166692.82211651,80731175.82322194,74695461.94719745,78947716.65040821,1001104.7374261059,1116320.7584439532,745980.8862838078,1559180.8972442322
81731045.72081198,80554300.90477142,74388234.67091562,78434629.99110931,984792.7906945385,1132152.5805913226,751627.105522089,1559180.8972442322
80782261.979903,80284796.05246697,73678429.65041234,77371234.98140067,978733.220855061,1128835.181467177,749887.1111373234,1559180.8972442322
81325623.50101973,80492892.48506385,73961463.90954472,77950860.31138915,980716.3756631054,1142331.6909276263,758586.8768843937,1559180.8972442322
81855733.06333022,80649292.78743312,74334621.72662516,78260128.466797,982522.57545406,1175006.0646229999,780336.2568892766,1532730.5324692898
82473095.43316607,80765537.7819499,74902631.5391237,79112503.55396807,995411.7943642773,1178340.1811009662,781927.899764948,1532730.5324692898
82935280.35230969,81205236.23120452,75199534.99108975,79670313.44890702,1004879.9363701977,1200648.8262692706,796461.0827483464,1612081.626794117
82676023.09074186,81143621.47537978,74808145.56465094,79473261.8161236,989409.8064034618,1172134.123453261,777078.3539008427,1612081.626794117
82759260.64114775,81139873.13962434,74869922.0819935,79589352.17797053,981882.7062218823,1169526.248994948,775856.1375684071,1612081.626794117
82597898.09616213,81048074.88763133,74712676.0508384,79311971.32620203,977139.5412820019,1154753.411344649,765146.9366730977,1612081.626794117
83153308.4846866,81118121.4871016,75122338.88607638,79699237.89393389,985988.654826466,1166932.6240445392,769401.1822470952,1612081.626794117
83286572.47191201,81180185.7457915,75343360.27493708,79738428.27211916,994869.5145257153,1188532.2672444598,785454.2935771275,1612081.626794117
83418406.95209256,81019808.37385568,75428989.70142452,79788658.03116095,998124.068927113,1182172.0675259845,782692.9180812169,1612081.626794117
83072761.61962478,80957165.19518608,74958469.81193487,79446604.57451212,988615.5030472912,1176416.1731168048,777844.4536093998,1612081.626794117
83442108.01232499,81051817.08042185,75217989.88770287,79971150.38016331,978728.1338723339,1170104.9210034625,774896.410034113,1612081.626794117
83103437.95608439,80965677.23936482,75026097.89499228,79488566.92182124,967859.5624726452,1165454.7381306903,775103.3864478398,1612081.626794117
83447099.77940279,81073283.51748121,75113767.38458279,79718444.9364177,968349.2701657452,1162136.65106404,773209.0385283757,1625456.909932869
83687587.29500252,81150798.88147229,75305922.48207685,79889246.95759785,966526.5363820232,1156821.603532912,770255.9330291081,1605393.9032170945
84181064.70303781,81324406.64549433,75803920.42867601,80308523.72285903,976899.6861718334,1160055.8793622272,770926.0372256566,1615425.4065749818
84703387.18950953,81860840.85173959,76347416.30302164,80679845.19100535,962703.9087346233,1167927.278017165,776098.45719903,1602050.1234362298
84640847.07256499,81923531.40797065,76222905.52939807,80579112.85550538,959025.5146802105,1158590.1436177508,769243.5863532353,1588674.8402974778
85207861.85237819,81985754.67809485,76812176.81571397,80919893.28122173,978185.5250237621,1161942.2932864444,785461.7206973362,1605393.9032170945
85827688.33395657,82204103.53323458,77339377.8193423,81576648.83048597,992471.4682210125,1157837.2830020206,795559.6135920811,1605393.9032170945
85945946.17309612,82409761.00129746,77503889.02326672,81769743.72387676,993557.6808179058,1163220.079846503,803480.0089244175,1622113.1301520043
86449815.81279922,82546962.24827527,77856853.0533388,82088005.34778593,1018760.1985161938,1180869.9602586047,794266.0974387455,1622113.1301520043
87042707.64177355,82755160.35850523,78199817.61039881,82752786.99066558,1022826.549187962,1191714.8051053302,788627.3808039952,1648863.6964295083
87414439.66834408,82779504.95063733,78526595.1328933,83064330.73458819,1051487.0917809643,1192724.0272456424,802800.2449111271,1673662.94561364
87594924.94897777,82661503.4729967,78793548.43842463,83179440.73270823,1097634.6553414501,1188407.9642211215,805019.5872077275,1658895.1997873955
88183150.62763435,82706947.79452895,79276013.79004315,83557139.51940826,1102650.0910428204,1200010.6379824893,815990.4151305485,1648863.6964295083
88799429.29114425,82640511.46691988,79829493.85173221,84057081.55422887,1107315.610205952,1204221.1131163852,870619.4489039708,1647471.397757309
88144571.14865954,82624363.66521071,79355339.70422018,83429344.67158477,1046281.3746483959,1205262.0010253207,835431.1163787175,1648863.6964295083
87224221.53670263,82515134.14766262,78735173.83060858,82699860.94894613,1057620.6845601238,1185635.004260184,805239.7659472752,1648863.6964295083
86276826.04533315,82463178.4239478,77860072.91807169,81817934.93010314,1035352.7419579662,1174847.8841716067,781384.7238101292,1647471.397757309
86915697.79706407,82574503.39495005,78338529.18552396,82419435.3709429,1035980.5848591961,1181202.7224007861,780809.0525321293,1647471.397757309
87585799.05209613,82706123.55380048,79115909.30562958,83293641.356355,1036059.0677025951,1182044.0344687717,814641.2598723698,1647471.397757309
87811991.76332736,82624895.13836633,79298332.74530195,83429117.3060977,1027760.5039942898,1176962.8293153064,807671.3775853444,1647471.397757309
87864020.17111993,82758016.9181447,79356047.83575515,83558717.39102164,1038144.5340569653,1195859.589752318,814713.1105975438,1650255.9951017075
87509672.06502461,82649320.62949055,78937939.23405376,83053779.8852516,1026518.0752709545,1193490.7211085574,804877.6912783909,1650255.9951017075
87598797.35803056,82662401.15630212,79022932.60497138,83097601.01029025,1026146.9858801998,1210385.2009040134,805732.4703492451,1650255.9951017075
88068197.74018264,82724621.86673518,79413152.98320618,83507543.43284693,1042037.5544007458,1208676.6574155109,816739.4636916447,1650255.9951017075
89304259.00697868,83064209.60537915,80694669.60452525,84635427.13267966,1067377.8631728329,1224961.8184834735,837337.5888890553,1650255.9951017075
89125874.41838579,82880588.6441636,80534468.64698175,84415820.45723288,1010419.6146386303,1233097.5575019137,795363.9985122014,1650255.9951017075
89265204.93737966,82547780.80117643,80663623.2676069,84552874.03410044,1009626.7480910458,1206259.2622414844,789349.8950032521,1650255.9951017075
89396779.31038916,82555637.88889986,80800819.64679326,84541024.58821197,1036903.2387536205,1192808.0970793979,818496.9074324894,1650255.9951017075
89210786.81772536,82754627.86409953,80390300.81223929,84255707.24069531,1023702.9445527233,1193781.7119790332,807457.9518393803,1650255.9951017075
88896722.97570057,82847877.12941834,80164881.80107287,84136334.61404955,1025036.7629407085,1161511.996731879,801764.0031794835,1650255.9951017075
89595201.21169585,82759300.14979136,80897350.60948542,84618900.00947873,1025139.2638924755,1185844.063413865,810711.9850291539,1650255.9951017075
90721504.53092763,82927940.15249318,81963758.30633518,85716983.57088928,1042411.6174157299,1220220.4850399746,797457.2922839451,1650255.9951017075
91526969.99803275,83244101.76723437,82944840.06140406,86574396.73612075,1106335.6862385906,1228230.809041,815637.1783923436,1650255.9951017075
91074201.231688,83019010.30047059,82397928.24273574,85962606.2238353,1170534.1895058788,1212610.5960088898,791781.2647380162,1650255.9951017075
90000391.60466436,82713120.65330765,81191851.19756885,85051963.64477618,1102706.0554650463,1205389.855521286,791135.1931781102,1650255.9951017075
90374825.40719274,82421115.0739798,81560084.37150022,85677341.1646037,1121728.916963283,1199362.0619316052,856735.7782999802,1650255.9951017075
90804557.4502984,82594533.16639997,82171400.6769279,85757968.87403469,1171451.1989762224,1202624.1805813587,838948.5319239426,1650255.9951017075
91596031.4302626,82784563.84498277,83275072.8262775,86666847.44186588,1227049.8668591417,1203044.3422283158,874809.2169482041,1650255.9951017075
90984345.51816534,82871350.55402958,82581577.70273155,86040619.34603006,1216899.2489659227,1209082.5775680572,840645.713106804,1650255.9951017075
91195759.32202688,82706872.0675121,82715263.76617263,86102834.38761601,1239787.1568715014,1161365.8798247115,830997.2074038315,1640952.4187619858
90169306.97456016,82533001.72150336,81372764.66364695,85184570.02025165,1197544.327535335,1152406.8029399049,783961.3696047593,1654907.8424222642
90869946.48381919,82924790.1037235,82516440.70249654,86141640.05218805,1250063.9443547167,1160515.0775027405,816392.0028406907,1679717.4187619858
91053161.32664761,83286839.75428256,82738099.00106253,86319915.78870119,1319932.740382854,1168808.54411651,816920.4032122422,1664211.4187619858
91314343.91337202,83554865.35876256,83150569.06748694,86759021.3116237,1282946.352378551,1185182.3307681214,818206.6282946396,1627772.3424222642
91613923.12335347,83906592.97336447,83714008.74140641,87631724.3362657,1286926.3788945116,1189019.0460009705,844583.1361452866,1659559.5714414292
91026286.2421131,83821465.70340912,83268971.54088074,87658840.79803385,1238244.5856129564,1193829.556994928,877444.8969561387,1579703.7660825425
91483785.14819525,84004914.96551645,83660277.98432976,88068507.54691853,1263570.571998302,1203587.871070398,876292.1911608506,1579703.7660825425
91517522.57741593,83983952.80417646,83805195.07197155,88052728.69194044,1328535.9313046373,1209481.0779910218,878448.6201082993,1579703.7660825425
